,account_key,status,join_date,cancel_date,days_to_cancel,is_udacity,is_canceled
1037,814,canceled,2015-06-02,2015-06-07,5.0,False,True
1038,496,current,2015-06-03,,,False,False
1039,405,current,2015-06-04,,,False,False
1040,405,canceled,2015-06-03,2015-06-04,1.0,False,True
1041,452,current,2015-06-04,,,False,False
1042,318,current,2015-06-05,,,False,False
1043,266,current,2015-06-06,,,False,False
1044,219,current,2015-06-06,,,False,False
1045,83,current,2015-06-06,,,False,False
1046,1266,canceled,2015-06-07,2015-06-16,9.0,False,True
1047,121,current,2015-06-07,,,False,False
1048,679,canceled,2015-06-08,2015-06-13,5.0,False,True
1049,459,current,2015-06-08,,,False,False
1050,735,canceled,2015-06-08,2015-06-09,1.0,False,True
1051,735,canceled,2015-04-14,2015-05-21,37.0,False,True
1052,1032,current,2015-06-08,,,False,False
1053,1093,canceled,2015-06-08,2015-06-11,3.0,False,True
1054,128,current,2015-06-08,,,False,False
1055,978,canceled,2015-06-09,2015-06-14,5.0,False,True
1056,1031,current,2015-06-09,,,False,False
1057,673,current,2015-06-01,,,False,False
1058,663,canceled,2015-06-02,2015-06-09,7.0,False,True
1059,663,canceled,2015-06-09,2015-06-15,6.0,False,True
1060,843,current,2015-06-02,,,False,False
1061,216,current,2015-06-02,,,False,False
1062,731,canceled,2015-06-03,2015-06-07,4.0,False,True
1063,554,current,2015-06-07,,,False,False
1064,1183,canceled,2015-06-08,2015-06-30,22.0,False,True
1065,1183,canceled,2015-07-17,2015-08-08,22.0,False,True
1066,1183,canceled,2015-05-11,2015-06-02,22.0,False,True
1067,133,current,2015-06-08,,,False,False
1068,887,current,2015-06-08,,,False,False
1069,248,current,2015-06-09,,,False,False
1070,629,current,2015-06-09,,,False,False
1071,478,current,2015-06-09,,,False,False
1072,804,canceled,2015-06-09,2015-07-16,37.0,False,True
1073,721,canceled,2015-06-09,2015-06-16,7.0,False,True
1074,721,canceled,2015-07-09,2015-07-15,6.0,False,True
1075,1086,canceled,2015-06-09,2015-06-09,0.0,False,True
1076,951,canceled,2015-07-08,2015-07-11,3.0,False,True
1077,1096,canceled,2015-07-08,2015-07-15,7.0,False,True
1078,1096,current,2015-07-15,,,False,False
1079,163,current,2015-07-09,,,False,False
1080,1169,canceled,2015-07-10,2015-07-17,7.0,False,True
1081,1126,canceled,2015-07-10,2015-07-15,5.0,False,True
1082,813,canceled,2015-07-11,2015-07-17,6.0,False,True
1083,1208,canceled,2015-02-05,2015-03-13,36.0,False,True
1084,1207,canceled,2015-02-06,2015-02-28,22.0,False,True
1085,602,canceled,2015-02-06,2015-08-13,188.0,False,True
1086,1153,canceled,2015-02-06,2015-03-13,35.0,False,True
1087,605,current,2015-02-06,,,False,False
1088,1210,canceled,2015-02-07,2015-03-14,35.0,False,True
1089,916,canceled,2015-02-08,2015-04-15,66.0,False,True
1090,381,current,2015-02-09,,,False,False
1091,666,canceled,2015-02-09,2015-04-16,66.0,False,True
1092,26,current,2015-02-11,,,False,False
1093,508,current,2015-03-04,,,False,False
1094,509,current,2015-03-05,,,False,False
1095,753,canceled,2015-03-05,2015-04-12,38.0,False,True
1096,1190,canceled,2015-03-06,2015-03-06,0.0,False,True
1097,141,canceled,2015-03-07,2015-05-14,68.0,False,True
1098,432,current,2015-03-09,,,False,False
1099,375,current,2015-03-09,,,False,False
1100,183,current,2015-04-01,,,False,False
1101,400,current,2015-04-01,,,False,False
1102,585,current,2015-04-01,,,False,False
1103,13,current,2015-04-01,,,False,False
1104,205,current,2015-04-01,,,False,False
1105,914,canceled,2015-04-02,2015-04-02,0.0,False,True
1106,914,canceled,2015-07-17,2015-07-17,0.0,False,True
1107,593,current,2015-04-02,,,False,False
1108,437,current,2015-04-02,,,False,False
1109,468,current,2015-04-02,,,False,False
1110,729,canceled,2015-04-03,2015-04-25,22.0,False,True
1111,22,current,2015-04-03,,,False,False
1112,449,current,2015-04-03,,,False,False
1113,482,current,2015-04-03,,,False,False
1114,349,current,2015-04-03,,,False,False
1115,994,canceled,2015-04-05,2015-04-06,1.0,False,True
1116,1089,canceled,2015-04-06,2015-05-13,37.0,False,True
1117,651,canceled,2015-04-06,2015-06-13,68.0,False,True
1118,1054,canceled,2015-04-07,2015-08-14,129.0,False,True
1119,289,canceled,2015-04-07,2015-07-14,98.0,False,True
1120,796,canceled,2015-04-07,2015-04-16,9.0,False,True
1121,104,current,2015-04-10,,,False,False
1122,286,current,2015-07-08,,,False,False
1123,812,current,2015-07-09,,,False,False
1124,462,current,2015-07-09,,,False,False
1125,1001,current,2015-07-09,,,False,False
1126,213,current,2015-07-14,,,False,False
1127,359,current,2015-07-15,,,False,False
1128,915,canceled,2015-07-16,2015-07-22,6.0,False,True
1129,21,current,2015-07-17,,,False,False
1130,633,current,2015-07-17,,,False,False
1131,1279,canceled,2015-07-17,2015-07-22,5.0,False,True
1132,1279,canceled,2015-07-17,2015-07-17,0.0,False,True
1133,1179,canceled,2015-07-17,2015-07-22,5.0,False,True
1134,1205,canceled,2015-07-17,2015-08-05,19.0,False,True
1135,850,canceled,2015-07-18,2015-07-22,4.0,False,True
1136,1256,canceled,2015-07-18,2015-07-24,6.0,False,True
1137,1014,current,2015-07-18,,,False,False
1138,1258,canceled,2015-07-15,2015-07-21,6.0,False,True
1139,40,current,2015-07-15,,,False,False
1140,1216,current,2015-07-16,,,False,False
1141,1131,current,2015-07-16,,,False,False
1142,1150,current,2015-07-16,,,False,False
1143,403,current,2015-07-16,,,False,False
1144,773,current,2015-07-17,,,False,False
1145,968,canceled,2015-07-17,2015-07-17,0.0,False,True
1146,662,canceled,2015-07-17,2015-07-21,4.0,False,True
1147,1155,canceled,2015-07-17,2015-07-17,0.0,False,True
1148,856,canceled,2015-07-18,2015-08-09,22.0,False,True
1149,848,canceled,2015-08-11,2015-08-14,3.0,False,True
1150,848,canceled,2015-03-06,2015-03-11,5.0,False,True
1151,305,current,2015-03-10,,,False,False
1152,768,canceled,2015-03-10,2015-03-11,1.0,False,True
1153,485,current,2015-03-10,,,False,False
1154,464,current,2015-04-01,,,False,False
1155,340,current,2015-04-01,,,False,False
1156,788,canceled,2015-04-01,2015-04-06,5.0,False,True
1157,75,current,2015-04-01,,,False,False
1158,786,canceled,2015-04-02,2015-05-09,37.0,False,True
1159,1072,current,2015-04-02,,,False,False
1160,588,current,2015-04-02,,,False,False
1161,291,current,2015-04-02,,,False,False
1162,1264,canceled,2015-04-02,2015-06-09,68.0,False,True
1163,830,canceled,2015-04-03,2015-04-06,3.0,False,True
1164,1088,canceled,2015-04-03,2015-04-25,22.0,False,True
1165,723,canceled,2015-04-03,2015-04-06,3.0,False,True
1166,536,current,2015-04-24,,,False,False
1167,107,current,2015-04-24,,,False,False
1168,353,current,2015-04-24,,,False,False
1169,146,current,2015-04-24,,,False,False
1170,466,current,2015-05-06,,,False,False
1171,811,canceled,2015-05-06,2015-06-13,38.0,False,True
1172,825,canceled,2015-05-06,2015-05-06,0.0,False,True
1173,825,canceled,2015-05-09,2015-06-16,38.0,False,True
1174,484,current,2015-05-07,,,False,False
1175,1055,canceled,2015-05-08,2015-07-15,68.0,False,True
1176,192,current,2015-05-09,,,False,False
1177,766,canceled,2015-05-10,2015-05-10,0.0,False,True
1178,398,current,2015-05-11,,,False,False
1179,1215,canceled,2015-05-11,2015-07-18,68.0,False,True
1180,20,current,2015-05-11,,,False,False
1181,1030,canceled,2015-05-11,2015-07-18,68.0,False,True
1182,955,canceled,2015-05-11,2015-08-18,99.0,False,True
1183,995,canceled,2015-05-11,2015-05-18,7.0,False,True
1184,200,current,2015-05-12,,,False,False
1185,665,current,2015-05-12,,,False,False
1186,815,canceled,2015-05-12,2015-05-18,6.0,False,True
1187,1263,current,2015-08-16,,,False,False
1188,1136,current,2015-08-18,,,False,False
1189,1144,current,2015-08-18,,,False,False
1190,142,current,2015-08-19,,,False,False
1191,142,canceled,2015-01-12,2015-08-03,203.0,False,True
1192,1228,current,2015-08-19,,,False,False
1193,967,current,2015-08-21,,,False,False
1194,754,current,2015-08-21,,,False,False
1195,851,current,2015-08-22,,,False,False
1196,990,current,2015-08-23,,,False,False
1197,1039,canceled,2015-07-19,2015-07-19,0.0,False,True
1198,1039,canceled,2015-08-12,2015-08-16,4.0,False,True
1199,950,current,2015-07-19,,,False,False
1200,1087,current,2015-07-20,,,False,False
1201,1018,canceled,2015-07-20,2015-07-26,6.0,False,True
1202,993,canceled,2015-08-11,2015-08-17,6.0,False,True
1203,699,canceled,2015-08-11,2015-08-18,7.0,False,True
1204,940,current,2015-08-13,,,False,False
1205,940,canceled,2015-07-17,2015-07-23,6.0,False,True
1206,1162,canceled,2015-08-14,2015-08-19,5.0,False,True
1207,986,current,2015-08-15,,,False,False
1208,784,current,2015-08-17,,,False,False
1209,893,current,2015-08-18,,,False,False
1210,840,current,2015-08-21,,,False,False
1211,975,current,2015-08-23,,,False,False
1212,1038,canceled,2015-04-04,2015-04-26,22.0,False,True
1213,739,canceled,2015-04-05,2015-04-05,0.0,False,True
1214,1046,canceled,2015-04-05,2015-04-07,2.0,False,True
1215,1170,canceled,2015-04-05,2015-07-12,98.0,False,True
1216,1268,canceled,2015-04-06,2015-05-28,52.0,False,True
1217,706,canceled,2015-04-07,2015-07-14,98.0,False,True
1218,1222,canceled,2015-04-07,2015-04-07,0.0,False,True
1219,936,canceled,2015-04-07,2015-04-12,5.0,False,True
1220,632,current,2015-04-07,,,False,False
1221,606,canceled,2015-04-08,2015-06-15,68.0,False,True
1222,117,current,2015-04-08,,,False,False
1223,863,canceled,2015-04-10,2015-04-12,2.0,False,True
1224,94,current,2015-04-24,,,False,False
1225,299,current,2015-04-24,,,False,False
1226,574,current,2015-04-24,,,False,False
1227,212,current,2015-04-24,,,False,False
1228,401,current,2015-04-24,,,False,False
1229,387,current,2015-04-24,,,False,False
1230,1113,current,2015-05-06,,,False,False
1231,382,current,2015-05-06,,,False,False
1232,8,current,2015-05-06,,,False,False
1233,1,current,2015-05-06,,,False,False
1234,184,current,2015-05-12,,,False,False
1235,61,current,2015-05-12,,,False,False
1236,669,canceled,2015-05-12,2015-07-19,68.0,False,True
1237,596,current,2015-05-12,,,False,False
1238,7,current,2015-05-12,,,False,False
1239,41,current,2015-05-13,,,False,False
1240,513,current,2015-05-28,,,False,False
1241,545,current,2015-05-28,,,False,False
1242,572,current,2015-05-28,,,False,False
1243,199,current,2015-05-30,,,False,False
1244,1125,canceled,2015-05-31,2015-05-31,0.0,False,True
1245,569,canceled,2015-06-02,2015-08-09,68.0,False,True
1246,14,current,2015-06-03,,,False,False
1247,646,current,2015-06-04,,,False,False
1248,708,canceled,2015-06-05,2015-06-05,0.0,False,True
1249,708,canceled,2015-06-05,2015-06-10,5.0,False,True
1250,6,current,2015-06-05,,,False,False
1251,619,current,2015-06-06,,,False,False
1252,912,canceled,2015-06-06,2015-08-13,68.0,False,True
1253,456,current,2015-06-07,,,False,False
1254,1025,canceled,2015-06-07,2015-06-07,0.0,False,True
1255,80,current,2015-06-07,,,False,False
1256,763,canceled,2015-06-08,2015-06-14,6.0,False,True
1257,116,current,2015-05-06,,,False,False
1258,89,current,2015-05-07,,,False,False
1259,471,current,2015-05-07,,,False,False
1260,1002,current,2015-05-07,,,False,False
1261,154,current,2015-05-09,,,False,False
1262,58,current,2015-05-09,,,False,False
1263,406,current,2015-05-10,,,False,False
1264,1062,canceled,2015-05-10,2015-06-17,38.0,False,True
1265,1282,current,2015-05-10,,,False,False
1266,162,current,2015-05-11,,,False,False
1267,242,current,2015-05-11,,,False,False
1268,235,current,2015-05-11,,,False,False
1269,928,current,2015-05-11,,,False,False
1270,1151,current,2015-05-11,,,False,False
1271,249,current,2015-05-12,,,False,False
1272,621,current,2015-05-12,,,False,False
1273,656,current,2015-05-12,,,False,False
1274,497,current,2015-05-12,,,False,False
1275,73,current,2015-05-28,,,False,False
1276,1184,canceled,2015-05-29,2015-06-04,6.0,False,True
1277,290,current,2015-05-30,,,False,False
1278,1290,current,2015-06-02,,,False,False
1279,294,current,2015-06-04,,,False,False
1280,826,canceled,2015-06-05,2015-06-09,4.0,False,True
1281,750,canceled,2015-06-06,2015-06-06,0.0,False,True
1282,573,current,2015-06-07,,,False,False
1283,1081,current,2015-06-08,,,False,False
1284,956,canceled,2015-06-08,2015-08-15,68.0,False,True
1285,1172,canceled,2015-06-09,2015-06-10,1.0,False,True
1286,1036,current,2015-06-09,,,False,False
1287,1084,canceled,2015-07-08,2015-07-15,7.0,False,True
1288,827,canceled,2015-07-08,2015-07-12,4.0,False,True
1289,271,current,2015-07-08,,,False,False
1290,317,current,2015-07-09,,,False,False
1291,1257,current,2015-07-09,,,False,False
1292,326,current,2015-07-09,,,False,False
1293,783,canceled,2015-07-13,2015-07-19,6.0,False,True
1294,748,current,2015-06-08,,,False,False
1295,777,canceled,2015-06-08,2015-08-15,68.0,False,True
1296,910,canceled,2015-06-08,2015-06-15,7.0,False,True
1297,296,current,2015-06-08,,,False,False
1298,628,current,2015-06-09,,,False,False
1299,1262,current,2015-06-09,,,False,False
1300,531,current,2015-07-08,,,False,False
1301,947,canceled,2015-07-08,2015-07-13,5.0,False,True
1302,1209,current,2015-07-09,,,False,False
1303,498,current,2015-07-09,,,False,False
1304,1197,canceled,2015-07-09,2015-07-11,2.0,False,True
1305,430,current,2015-07-10,,,False,False
1306,694,current,2015-07-10,,,False,False
1307,238,current,2015-07-13,,,False,False
1308,48,current,2015-07-16,,,False,False
1309,47,current,2015-07-16,,,False,False
1310,29,current,2015-07-16,,,False,False
1311,885,current,2015-07-16,,,False,False
1312,164,current,2015-07-16,,,False,False
1313,1080,current,2015-07-17,,,False,False
1314,402,canceled,2015-01-12,2015-03-10,57.0,False,True
1315,402,current,2015-03-10,,,False,False
1316,15,canceled,2015-01-12,2015-01-17,5.0,False,True
1317,15,canceled,2015-03-04,2015-08-11,160.0,False,True
1318,87,current,2015-01-12,,,False,False
1319,724,canceled,2015-01-12,2015-01-18,6.0,False,True
1320,134,canceled,2015-02-05,2015-06-12,127.0,False,True
1321,1033,canceled,2015-02-06,2015-08-13,188.0,False,True
1322,782,current,2015-07-17,,,False,False
1323,979,current,2015-07-17,,,False,False
1324,849,canceled,2015-07-17,2015-07-19,2.0,False,True
1325,898,canceled,2015-07-18,2015-07-24,6.0,False,True
1326,1302,current,2015-07-18,,,False,False
1327,879,canceled,2015-07-18,2015-07-24,6.0,False,True
1328,687,current,2015-07-20,,,False,False
1329,924,current,2015-08-11,,,False,False
1330,946,current,2015-08-11,,,False,False
1331,889,canceled,2015-08-11,2015-08-11,0.0,False,True
1332,805,current,2015-08-11,,,False,False
1333,552,current,2015-08-14,,,False,False
1334,1028,current,2015-08-21,,,False,False
1335,1034,canceled,2015-07-15,2015-07-20,5.0,False,True
1336,1159,canceled,2015-07-16,2015-07-21,5.0,False,True
1337,1003,canceled,2015-07-16,2015-07-20,4.0,False,True
1338,122,current,2015-07-17,,,False,False
1339,39,current,2015-07-17,,,False,False
1340,775,canceled,2015-07-17,2015-07-24,7.0,False,True
1341,393,current,2015-07-18,,,False,False
1342,1147,current,2015-07-19,,,False,False
1343,325,current,2015-07-19,,,False,False
1344,883,current,2015-07-19,,,False,False
1345,1224,current,2015-07-20,,,False,False
1346,332,current,2015-08-11,,,False,False
1347,443,current,2014-11-10,,,False,False
1348,309,current,2014-11-10,,,False,False
1349,512,canceled,2014-11-10,2015-03-17,127.0,False,True
1350,821,canceled,2014-11-10,2014-11-16,6.0,False,True
1351,230,current,2014-11-10,,,False,False
1352,301,current,2014-11-10,,,False,False
1353,760,canceled,2014-11-10,2014-11-13,3.0,False,True
1354,506,current,2014-11-10,,,False,False
1355,1243,canceled,2014-11-10,2014-11-18,8.0,False,True
1356,737,canceled,2014-11-10,2014-11-10,0.0,False,True
1357,1220,canceled,2014-11-10,2014-12-17,37.0,False,True
1358,878,canceled,2014-11-10,2014-11-10,0.0,False,True
1359,1288,canceled,2014-11-10,2014-11-15,5.0,False,True
1360,755,current,2014-11-10,,,False,False
1361,85,canceled,2014-11-11,2015-03-27,136.0,False,True
1362,160,canceled,2014-11-11,2015-02-18,99.0,False,True
1363,1050,current,2015-08-11,,,False,False
1364,998,canceled,2015-08-11,2015-08-18,7.0,False,True
1365,834,current,2015-08-13,,,False,False
1366,742,current,2015-08-14,,,False,False
1367,981,canceled,2015-02-07,2015-02-07,0.0,False,True
1368,535,current,2015-02-08,,,False,False
1369,636,canceled,2015-02-09,2015-02-10,1.0,False,True
1370,636,canceled,2015-03-05,2015-08-12,160.0,False,True
1371,423,canceled,2015-02-09,2015-04-08,58.0,False,True
1372,423,current,2015-04-08,,,False,False
1373,1112,canceled,2015-02-10,2015-02-13,3.0,False,True
1374,190,canceled,2015-02-11,2015-04-08,56.0,False,True
1375,190,current,2015-04-08,,,False,False
1376,1078,canceled,2015-02-11,2015-02-17,6.0,False,True
1377,692,canceled,2015-02-11,2015-02-24,13.0,False,True
1378,1101,current,2015-02-25,,,True,False
1379,904,canceled,2015-03-05,2015-03-10,5.0,False,True
1380,259,canceled,2015-03-05,2015-03-12,7.0,False,True
1381,259,canceled,2015-04-07,2015-07-14,98.0,False,True
1382,653,canceled,2015-03-05,2015-03-05,0.0,False,True
1383,653,current,2015-07-08,,,False,False
1384,1177,canceled,2015-03-06,2015-03-06,0.0,False,True
1385,1177,current,2015-03-11,,,False,False
1386,233,current,2015-03-06,,,False,False
1387,351,current,2015-03-08,,,False,False
1388,680,canceled,2015-03-09,2015-03-12,3.0,False,True
1389,1148,canceled,2015-03-09,2015-03-09,0.0,False,True
1390,854,current,2015-08-23,,,False,False
1391,880,current,2015-08-23,,,False,False
1392,839,canceled,2014-11-13,2015-01-15,63.0,False,True
1393,1161,canceled,2014-11-13,2014-12-20,37.0,False,True
1394,672,current,2014-11-14,,,False,False
1395,282,current,2014-11-14,,,False,False
1396,155,current,2014-11-14,,,False,False
1397,949,canceled,2014-11-14,2014-11-20,6.0,False,True
1398,257,current,2014-11-15,,,False,False
1399,311,current,2014-11-16,,,False,False
1400,188,current,2014-11-16,,,False,False
1401,1146,canceled,2014-11-16,2014-12-23,37.0,False,True
1402,65,canceled,2014-11-16,2015-02-23,99.0,False,True
1403,787,canceled,2014-11-16,2014-12-23,37.0,False,True
1404,941,canceled,2015-03-10,2015-04-01,22.0,False,True
1405,457,current,2015-03-10,,,False,False
1406,1119,canceled,2015-03-11,2015-03-15,4.0,False,True
1407,1119,canceled,2015-08-16,2015-08-16,0.0,False,True
1408,899,canceled,2015-03-11,2015-03-17,6.0,False,True
1409,985,canceled,2015-03-11,2015-04-18,38.0,False,True
1410,1186,canceled,2015-03-11,2015-03-11,0.0,False,True
1411,333,current,2015-04-01,,,False,False
1412,681,canceled,2015-04-01,2015-04-07,6.0,False,True
1413,681,canceled,2015-06-09,2015-06-15,6.0,False,True
1414,835,canceled,2014-12-03,2015-01-10,38.0,False,True
1415,549,canceled,2014-12-03,2015-06-10,189.0,False,True
1416,660,canceled,2014-12-03,2015-01-10,38.0,False,True
1417,174,canceled,2014-12-03,2015-03-10,97.0,False,True
1418,1261,canceled,2014-12-03,2014-12-08,5.0,False,True
1419,514,canceled,2014-12-04,2015-06-11,189.0,False,True
1420,1135,canceled,2014-12-04,2014-12-08,4.0,False,True
1421,953,canceled,2014-12-05,2014-12-11,6.0,False,True
1422,594,current,2014-12-05,,,False,False
1423,137,current,2014-12-06,,,False,False
1424,725,canceled,2014-12-06,2014-12-06,0.0,False,True
1425,820,canceled,2014-12-06,2014-12-09,3.0,False,True
1426,778,canceled,2014-12-07,2014-12-29,22.0,False,True
1427,865,canceled,2014-12-07,2014-12-13,6.0,False,True
1428,801,canceled,2014-12-08,2015-02-03,57.0,False,True
1429,1077,canceled,2014-12-08,2015-01-30,53.0,False,True
1430,808,canceled,2014-12-08,2014-12-30,22.0,False,True
1431,241,current,2014-12-08,,,False,False
1432,767,canceled,2014-12-08,2014-12-11,3.0,False,True
1433,46,current,2014-12-08,,,False,False
1434,917,canceled,2014-12-09,2014-12-14,5.0,False,True
1435,933,canceled,2014-12-09,2014-12-14,5.0,False,True
1436,1246,canceled,2014-12-09,2014-12-15,6.0,False,True
1437,363,current,2015-04-02,,,False,False
1438,269,current,2015-04-02,,,False,False
1439,528,canceled,2015-04-03,2015-08-10,129.0,False,True
1440,1145,canceled,2015-04-04,2015-04-04,0.0,False,True
1441,658,canceled,2015-04-06,2015-04-08,2.0,False,True
1442,658,canceled,2015-04-10,2015-04-10,0.0,False,True
1443,1158,canceled,2015-04-07,2015-04-09,2.0,False,True
1444,600,current,2015-04-07,,,False,False
1445,1115,canceled,2015-04-08,2015-05-15,37.0,False,True
1446,957,canceled,2015-04-08,2015-04-14,6.0,False,True
1447,920,current,2015-04-12,,,False,False
1448,447,canceled,2015-04-24,2015-06-04,41.0,False,True
1449,370,current,2015-04-24,,,False,False
1450,84,current,2015-05-06,,,False,False
1451,255,current,2015-05-06,,,False,False
1452,987,canceled,2014-12-09,2014-12-11,2.0,False,True
1453,472,current,2015-01-07,,,False,False
1454,802,canceled,2015-01-08,2015-01-08,0.0,False,True
1455,664,canceled,2015-01-08,2015-01-08,0.0,False,True
1456,272,canceled,2015-01-08,2015-05-15,127.0,False,True
1457,32,current,2015-01-08,,,False,False
1458,115,current,2015-01-11,,,False,False
1459,997,canceled,2015-01-12,2015-01-12,0.0,False,True
1460,434,canceled,2015-01-12,2015-06-03,142.0,False,True
1461,1061,canceled,2015-01-12,2015-01-14,2.0,False,True
1462,532,canceled,2015-01-12,2015-06-19,158.0,False,True
1463,847,canceled,2015-01-12,2015-01-19,7.0,False,True
1464,937,canceled,2015-05-06,2015-06-13,38.0,False,True
1465,927,canceled,2015-05-06,2015-05-13,7.0,False,True
1466,927,canceled,2015-05-13,2015-07-20,68.0,False,True
1467,1022,canceled,2015-05-07,2015-06-14,38.0,False,True
1468,1022,current,2015-08-20,,,False,False
1469,320,current,2015-05-07,,,False,False
1470,635,current,2015-05-07,,,False,False
1471,182,current,2015-05-08,,,False,False
1472,298,current,2015-05-08,,,False,False
1473,385,current,2015-05-08,,,False,False
1474,175,current,2015-05-09,,,False,False
1475,942,canceled,2015-05-10,2015-05-15,5.0,False,True
1476,120,current,2015-05-11,,,False,False
1477,314,current,2015-05-11,,,False,False
1478,331,current,2015-05-11,,,False,False
1479,303,current,2015-05-11,,,False,False
1480,533,current,2015-05-11,,,False,False
1481,1026,canceled,2015-05-11,2015-05-12,1.0,False,True
1482,17,current,2015-05-11,,,False,False
1483,129,current,2015-05-11,,,False,False
1484,189,current,2015-05-12,,,False,False
1485,772,canceled,2015-05-12,2015-05-19,7.0,False,True
1486,870,canceled,2015-05-12,2015-05-12,0.0,False,True
1487,4,current,2015-05-12,,,False,False
1488,454,current,2015-05-12,,,False,False
1489,715,current,2015-05-12,,,False,False
1490,410,canceled,2015-05-12,2015-08-19,99.0,False,True
1491,1007,canceled,2015-05-12,2015-06-19,38.0,False,True
1492,1007,canceled,2015-07-18,2015-07-23,5.0,False,True
1493,758,canceled,2015-05-12,2015-05-17,5.0,False,True
1494,16,current,2015-05-13,,,False,False
1495,1165,canceled,2015-01-12,2015-01-13,1.0,False,True
1496,297,current,2015-01-12,,,False,False
1497,373,current,2015-01-12,,,False,False
1498,1284,canceled,2015-01-13,2015-01-13,0.0,False,True
1499,510,current,2015-02-05,,,False,False
1500,645,canceled,2015-02-09,2015-05-16,96.0,False,True
1501,1079,canceled,2015-02-09,2015-02-09,0.0,False,True
1502,1281,canceled,2015-02-09,2015-02-12,3.0,False,True
1503,36,current,2015-05-13,,,False,False
1504,1068,canceled,2015-05-28,2015-05-29,1.0,False,True
1505,616,current,2015-05-28,,,False,False
1506,55,current,2015-05-29,,,False,False
1507,538,current,2015-06-02,,,False,False
1508,503,current,2015-06-03,,,False,False
1509,196,current,2015-06-03,,,False,False
1510,1217,canceled,2015-06-06,2015-07-28,52.0,False,True
1511,1217,current,2015-08-13,,,False,False
1512,1106,canceled,2015-06-07,2015-06-13,6.0,False,True
1513,762,canceled,2015-06-08,2015-07-15,37.0,False,True
1514,565,current,2015-06-08,,,False,False
1515,897,canceled,2015-06-08,2015-07-15,37.0,False,True
1516,518,current,2015-06-08,,,False,False
1517,961,canceled,2015-06-08,2015-06-11,3.0,False,True
1518,384,current,2015-06-08,,,False,False
1519,1075,canceled,2015-06-09,2015-08-16,68.0,False,True
1520,888,current,2015-06-09,,,False,False
1521,1227,current,2015-06-09,,,False,False
1522,176,current,2015-07-08,,,False,False
1523,1133,canceled,2015-07-09,2015-07-15,6.0,False,True
1524,1231,current,2015-07-09,,,False,False
1525,1005,canceled,2015-07-09,2015-07-11,2.0,False,True
1526,999,canceled,2015-02-10,2015-02-13,3.0,False,True
1527,391,current,2015-02-10,,,False,False
1528,1188,canceled,2015-02-10,2015-03-17,35.0,False,True
1529,1200,canceled,2015-03-04,2015-04-11,38.0,False,True
1530,1196,canceled,2015-03-04,2015-03-11,7.0,False,True
1531,113,canceled,2015-03-04,2015-07-11,129.0,False,True
1532,409,current,2015-03-06,,,False,False
1533,1082,canceled,2015-03-06,2015-04-13,38.0,False,True
1534,872,current,2015-03-06,,,False,False
1535,860,canceled,2015-03-07,2015-03-11,4.0,False,True
1536,828,canceled,2015-03-09,2015-04-16,38.0,False,True
1537,795,canceled,2015-03-09,2015-03-13,4.0,False,True
1538,1100,canceled,2015-03-10,2015-03-16,6.0,False,True
1539,172,current,2015-03-10,,,False,False
1540,809,canceled,2015-03-10,2015-03-14,4.0,False,True
1541,1276,current,2015-03-10,,,False,False
1542,542,current,2015-07-10,,,False,False
1543,1063,canceled,2015-07-14,2015-07-14,0.0,False,True
1544,701,canceled,2015-07-16,2015-07-20,4.0,False,True
1545,526,current,2015-07-16,,,False,False
1546,1255,canceled,2015-07-17,2015-07-23,6.0,False,True
1547,355,current,2015-07-17,,,False,False
1548,901,current,2015-07-17,,,False,False
1549,1023,canceled,2015-07-17,2015-07-20,3.0,False,True
1550,764,current,2015-07-17,,,False,False
1551,210,current,2015-03-11,,,False,False
1552,1048,current,2015-03-11,,,False,False
1553,543,current,2015-04-01,,,False,False
1554,1149,current,2015-04-01,,,False,False
1555,1175,canceled,2015-04-02,2015-06-09,68.0,False,True
1556,781,current,2015-04-02,,,False,False
1557,425,current,2015-04-05,,,False,False
1558,118,current,2015-04-06,,,False,False
1559,310,current,2015-04-06,,,False,False
1560,19,canceled,2015-04-06,2015-07-13,98.0,False,True
1561,1070,current,2015-07-19,,,False,False
1562,798,current,2015-07-19,,,False,False
1563,1270,canceled,2015-07-20,2015-07-20,0.0,False,True
1564,548,current,2015-07-20,,,False,False
1565,1143,current,2015-08-11,,,False,False
1566,931,current,2015-08-11,,,False,False
1567,1056,current,2015-08-12,,,False,False
1568,1235,current,2015-08-12,,,False,False
1569,417,current,2015-08-12,,,False,False
1570,794,current,2015-08-13,,,False,False
1571,921,canceled,2015-08-17,2015-08-21,4.0,False,True
1572,816,current,2015-08-20,,,False,False
1573,1269,current,2015-08-21,,,False,False
1574,1067,current,2015-08-22,,,False,False
1575,1157,current,2015-08-22,,,False,False
1576,980,canceled,2015-04-08,2015-04-14,6.0,False,True
1577,726,canceled,2015-04-08,2015-05-15,37.0,False,True
1578,177,current,2015-04-10,,,False,False
1579,797,current,2015-04-24,,,False,False
1580,49,current,2015-04-24,,,False,False
1581,376,current,2015-05-05,,,False,False
1582,1004,canceled,2015-05-06,2015-05-08,2.0,False,True
1583,1024,canceled,2015-05-06,2015-05-11,5.0,False,True
1584,228,current,2015-05-07,,,False,False
1585,173,current,2015-05-07,,,False,False
1586,422,current,2015-05-08,,,False,False
1587,236,current,2015-05-10,,,False,False
1588,779,canceled,2015-05-10,2015-06-18,39.0,False,True
